name,street,village_id,user_id
NGUDI MAKMUR IV,DESA TEMBOKREJO KEC. GUMUKMAS,12,1036
NGUDI MAKMUR V,DESA TEMBOKREJO KEC. GUMUKMAS,12,1037
NGUDI MAKMUR VI,DESA TEMBOKREJO KEC. GUMUKMAS,12,1038
NGUDI MAKMUR VII,DESA TEMBOKREJO KEC. GUMUKMAS,12,1039
NGUDI MAKMUR VIII,DESA TEMBOKREJO KEC. GUMUKMAS,12,1040
Tani Makmur Dua,Dusun suling,24,1041
Tani Makmur Empat,Dusun Kedung sumur,24,1042
Tani Makmur III,Dusun Krajan,24,1043
Tani Makmur Lima,Dusun Suling,24,1044
Tani Makmur Satu,Dusun Krajan,24,1045
SUMBER REJEKI V,DUSUN KUMITIR RT:003 RW:007 DESA GRENDEN KECAMATAN PUGER,18,1046
Setia Budi 01,Jambearum,23,1047
Setia Budi 02,"Darungan, Jambearum",23,1048
Setia Budi 04,"Kedungsumur, Jambearum",23,1049
Setia Budi 05,"Krajan, Jambearum",23,1050
Setia Budi 06,"Krajan, Jambearum",23,1051
SETIA BUDI 7,DUSUN KEDUNGSUMUR DESA JAMBEARUM PUGER,23,1052
Setia Budi Tiga,Jambearum,23,1053
Tani Makmur VI,Krajan,20,1054
Tani Makmur VII,Gadungan,20,1055
Tani Makmur VIII,Gadungan,20,1056
Tani Makmur 12,Krajan II,21,1057
Tani Makmur 13,Krajan II,21,1058
Tani Makmur 14,Krajan I,21,1059
Tani Makmur 15,Krajan I,21,1060
Tani Makmur 16,Krajan I,21,1061
Tani Makmur 01,Krajan Barat,19,1062
Tani Makmur 02,Sembungan,19,1063
Tani Makmur 03,Krajan Barat,19,1064
Tani Makmur 04,Krajan Barat,19,1065
Tani Makmur V,Krajan Timur,19,1066
Tani Makmur VI,Krajan Timur,19,1067
Tani Makmur VII & VIII,Sembungan,19,1068
Margo Mulyo I,Krajan,14,1069
Margo Mulyo III,Krajan,14,1070
Margo Mulyo IV,Kalimalang,14,1071
Wargo Mulyo II,Krajan,14,1072
Wargo Mulyo Lima,Kalimalang,14,1073
Wargo Mulyo VI,Kalimalang,14,1074
SUBUR JAYA 04,DUSUN KRAJAN,15,1075
SUBUR JAYA I,DUSUN KRAJAN,15,1076
SUBUR JAYA III,DUSUN JADUKAN,15,1077
SUBUR JAYA VI,DUSUN JADUKAN,15,1078
agung rahayu 02,Krajan,17,1079
agung rahayu 03,Krajan,17,1080
agung rahayu IV,Krajan,17,1081
agung rahayu Satu,Krajan,17,1082
Bumi Asri,Krajan,22,1083
Bumi Ayu,Dusun Krajan Rt.001 Rw.005 Desa Wonosari,22,1084
Bumi Luhur,Lengkong,22,1085
Setia Budi Dua Belas,Penitik,22,1086
Setia Budi Sebelas,Dusun Penitik Rt.001 Rw.015 Desa Wonosari,22,1087
Setia Budi Tiga Belas,Penitik,22,1088
Sebelas Maret 03,Jln Banyu Urip,25,1089
Sebelas Maret II,Jln A Yani,25,1090
Sebelas Maret IV,Jln Gajah Mada,25,1091
Sebelas Maret Satu,Jln A Yani,25,1092
Subur Dua,Jln AB Sentot,25,1093
Subur Satu,Jln Untung Suropati,25,1094
Tani Rahayu I,Jln Hasanudin,25,1095
Tani Rahayu II,Jln Tembakaan,25,1096
Bina Mitra,DSN KEPEL DESA AMPEL,27,1097
Ngudi Makmur Satu,DUSUN POMO DESA AMPEL,27,1098
Sido Rukun Dua,DUSUN KRAJAN,27,1099
Aneka Maju,Dusun Gawok Desa Dukuh Dempok,30,1100
Aneka Tani,Gawok-Dukuhdempok,30,1101
Ikatan Petani Cabe/ IPC Gajah Mada,Desa Lojejer Kec. Wuluhan,30,1102
Lumbung Tani,Dukuh,30,1103
Margi Rahayu,Purwojati,30,1104
Rukun Tani,Wuluhan-Dukuhdempok,30,1105
Sinar Tani,Dusun Gawok Desa Dukuh Dempok,30,1106
Sumber Makmur,Purwojati-Dukuhdempok,30,1107
Tani Makmur,Dukuhdempok,30,1108
Lebah Madu,Krajan-Glundengan,32,1109
Padi Indah Dua,SUMBERJO GLUNDENGAN,32,1110
Padi Indah Satu,DUSUN SUMBERJO DESA GLUNDENGAN,32,1111
Rukun Tani,Tanjungsari-Glundengan,32,1112
Sumber Rejeki,Krajan-Glundengan,32,1113
Tanjung Harapan,Tanjungsari-Glundengan,32,1114
Tanjung Jaya,TANJUNGSARI DESA GLUNDENGAN,32,1115
Tebu Indah,Sumberjo-Glundengan,32,1116
Budi Santoso,Dsn Krajan,29,1117
Harapan Jaya,Dsn. Demangan,29,1118
Margi Rahayu,Dsn. Krajan,29,1119
Ngudi kaweruh,Dsn. Tegalbanteng,29,1120
Rukun Tani,Dsn. Krajan,29,1121
Rukun Wargo,Dsn. Demangan,29,1122
Sido Makmur,Dsn. Tegalbanteng,29,1123
Tani Makmur,Dsn. Tegalbanteng,29,1124
KARYA TANI I,DUSUN KEPEL DESA LOJEJER,26,1125
KARYA TANI II,DUSUN KEPEL DESA LOJEJER,26,1126
sumber rejeki ii,DSN SULAKDORO DESA LOJEJER,26,1127
SIDO HASIL I,Dusun Kebonsari Desa Tamansari Wuluhan Jember,31,1128
SIDO HASIL II,DUSUN KEBONSARI DESA TAMANSARI KECAMATAN WULUHAN,31,1129
SUMBER HASIL I,DUSUN GONDOSARI DESA TAMANSARI KECAMATAN WULUHAN,31,1130
SUMBER HASIL II,DUSUN TAMANREJO DESA TAMANSARI KECAMATAN WULUHAN,31,1131
SUMBER HASIL V,DUSUN KRAJAN DESA TAMANSARI KECAMATAN WULUHAN,31,1132
TIRTO ASIH I,DUSUN KRAJAN DESA TAMANSARI KECAMATAN WULUHAN,31,1133
TIRTO ASIH II,DUSUN KRAJAN DESA TAMANSARI KECAMATAN WULUHAN,31,1134
TIRTO ASIH III,DUSUN GONDOSARI DESA TAMANSARI KECAMATAN WULUHAN,31,1135
Maju Trisno Dua,Dsn.grobyok,28,1136
Maju Trisno Satu,Dsn.grobyok,28,1137
Margi Tani Dua,Dsn.krajan kulon,28,1138
Margi Tani Satu,Dsn.krajan kulon,28,1139
Margi Waluyo,Dsn.karangsono,28,1140
Rukun Makmur Dua,Dsn.krajan wetan,28,1141
Rukun Makmur Satu,Dsn.krajan wetan,28,1142
Sumber Barokah,Dsn.karangsono,28,1143
Langon Jaya,"Dusun langon,desa Ambulu",36,1144
Muncul Makmur,"Dusun Lagon, desa Ambulu",36,1145
Sumber Mulyo,"Dusun Sumberan, desa Ambulu",36,1146
Tani Mulyo,"Dusun Sumberan,desa Ambulu",36,1147
Tri Karya Bakti,"Dusu Krajan, desa Ambulu",36,1148
Karya Bakti,"Karangtemplek, Andongsari",34,1149
Karya Mulya,Tirtoasri Andongsari,34,1150
Karya Tani,"Tirtoasri, Andongsari",34,1151
Karya Utama,"Karangtemplek, Andongsari",34,1152
Margi Utomo,"Karangtemplek, Andongsari",34,1153
Margo Makmur I,Andongsari Krajan,34,1154
Margo Makmur II,Andongsari Krajan,34,1155
Margo Rahayu I,"Karangtemplek, Andongsari",34,1156
Margo Rahayu II,"Watukebo, Andongsari",34,1157
Margo Rahayu III,"Watukebo, Andongsari",34,1158
BUDI MARGO MULYO DUA,Dusun Krajan PONTANG,37,1159
BUDI MARGO MULYO SATU,"Dusun Krajan, desa Pontang",37,1160
BUDI MULYO,DUSUN TENGAH PONTANG,37,1161
Karya Tani,"Dusun Krajan, desa Pontang",37,1162
Lestari,Dusun Pontang Tengah,37,1163
LESTARI SATU,KRAJAN PONTANG,37,1164
Margo Asri,DUSUN UTARA PONTANG,37,1165
MARGO RAHAYU,PONTANG,37,1166
Ngudi Rahayu,KRAJAN Pontang,37,1167
BUDI MAKMUR,"Dusun Krajan, Sabrang",36,1168
BUDI UTOMO,Dusun Kebonsari Sabrang,36,1169
DEWI SARTIKA,"Dusun Krajan, Sabrang",36,1170
KARYA TANI,"Dusun Krajan, Sabrang",36,1171
KEMBANG SORE,"Dusun Tegalrejo, Sabrang",36,1172
MEKAR SARI,"Dusun Jatirejo, Sabrang",36,1173
NGUDI BAROKAH,"Dusun Tegalrejo, Sabrang",36,1174
NGUDI KAWERUH,"Dusun Tegalrejo, Sabrang",36,1175
SIDO MAKMUR,"Dusun Kebonsari, Sabrang",36,1176
HARAPAN JAYA,Bregoh Sumberejo,33,1177
HARAPAN MAJU,Krajan Lor Sumberejo,33,1178
KARYA MUDA,Curahrejo Sumberejo,33,1179
KARYA TANI MAJU,Bregoh Sumberejo,33,1180
KARYA TANI MAKMUR,Bregoh Sumberejo,33,1181
KARYA UTAMA,Curahrejo Sumberejo,33,1182
MARGI RAHAYU,Krajan Kidul Sumberejo,33,1183
MEKAR SARI,Bregoh Sumberejo,33,1184
SIDO MAKMUR,Dusun Sidomulyo Desa Sumberejo Kec. Ambulu,33,1185
SIDO MEKAR,Dusun Watu Ulo Desa Sumberejo,33,1186
SRI REJEKI,Bregoh Sumberejo,33,1187
SUKA MAJU TERUS,Dusun Krajan Lor Sumberejo,33,1188
TANI MAKMUR,Krajan Lor Sumberejo,33,1189
Harapan Makmur,"Dusun Tutul, desa Tegalsari",39,1190
Rukun Tani,"Dusun tegalsari, desa tegalsari",39,1191
Setia Bakti,"Dusun Bedengan, desa Tegalsari",39,1192
Sumber Makmur,"Dusun Tutul,desa Tegalsari",39,1193
Karya Bakti,Krajan,40,1194
Karya Makmur,Krajan,40,1195
Lestari,Krajan,40,1196
MEKAR SARI,Krajan,40,1197
sumber rejeki,Krajan,40,1198
TANI MAKMUR,Krajan,40,1199
Bina Usaha,Krajan,41,1200
Gemah Ripah,Krajan,41,1201
HARAPAN MAJU,Krajan,41,1202
Sejahtera,Krajan,41,1203
Tani Subur,Krajan,41,1204
Barokah,Punco curah takir,46,1205
karya maju,Curahrejo curahtakir,46,1206
MARGI RAHAYU,Dsn.krajan 2 ds.curahtakir,46,1207
punco jaya,Punco curah takir,46,1208
SUMBER TANI,Curahrejo curahtakir,46,1209
TANI MAKMUR,Krajan 2 CURAHTAKIR,46,1210
tunas jaya,Krajan 1 curahtakir,46,1211
JOHAR MULYA,Dusun Sumberejo Desa Pondokrejo Kecamatan Tempurejo,45,1212
Karya Utama,Dusun Sumberejo Desa Pondokrejo Kecamatan Tempurejo,45,1213
Rembang Jaya,Dusun Kombongan Desa Pondokrejo Kecamatan Tempurejo,45,1214
SANTOSO,Dusun Sumberejo Desa Pondokrejo Kecamatan Tempurejo,45,1215
Sido bangun I,Dusun Pondokmiri Desa Pondokrejo Kecamatan Tempurejo,45,1216
Sido Bangun II,Dusun Pondokmiri Desa Pondokrejo Kecamatan Tempurejo,45,1217
SUMBER URIP,Dusun Sumberejo Desa Pondokrejo Kecamatan Tempurejo,45,1218
adil makmur,Dsn.krajan Ds.sanenrejo kec.Tempurejo,42,1219
Dewi Sri,Dsn.mandilis,42,1220
Karya Rimba,Dsn.Mandili RT/RW: 02/02 ds.Sanenrejo kec.tempurejo,42,1221
Karya utama,Dsn.Krajan Ds.sanenrejo kec.tempurejo,42,1222
Mardi Rahayu,Dsn.Mandilis,42,1223
Mardi Rukun,Dsn.mandilis ds.sanenrejo,42,1224
Pojok Rimba,Dsn.mandilis ds.sanenrejo kec.tempurejo,42,1225
Sumber Aren,Dsn.blok aren ds.sanenrejo kec.tempurejo,42,1226
KARYA TANI,DUSUN KRAJAN DESA SIDODADI KECAMATAN TEMPUREJO,44,1227
MARGO UTOMO,DUSUN KRAJAN DESA SIDODADI KECAMATAN TEMPUREJO,44,1228
MORO SENENG,DUSUN KRAJAN DESA SIDODADI KECAMATAN TEMPUREJO,44,1229
NGUDI RAHAYU,DUSUN JATIREJO DESA SIDODADI KECAMATAN TEMPUREJO,44,1230
NGUDI REJEKI,DUSUN JATIREJO DESA SIDODADI KECAMATAN TEMPUREJO,44,1231
SAKERA,DUSUN JATIREJO DESA SIDODADI KECAMATAN TEMPUREJO,44,1232
SUMBER URIP,DUSUN MANDIKU DESA SIDODADI KECAMATAN TEMPUREJO,44,1233
TANI MAKMUR,DUSUN KRAJAN DESA SIDODADI KECAMATAN TEMPUREJO,44,1234
TARUNA TANI SIDO RUKUN,DUSUN MANDIKU DESA SIDODADI KECAMATAN TEMPUREJO,44,1235
Karya Tani,karanganyar tempurejo,47,1236
ngudi rejeki,TEMPUREJO,47,1237
sumber rejeki,TEMPUREJO,47,1238
tunas harapan,TEMPUREJO,47,1239
COBA NANDUR,DUSUN KRATON WONOASRI TEMPUREJO,43,1240
HANDAYANI,kraton wonoasri tempurejo,43,1241
HIDUP RUKUN,Kraton Wonoasri Tempurejo,43,1242
KARYA LELE,curah lele wonoasr tempurejo,43,1243
MARGO TANI,Kraton Wonoasri Tempurejo,43,1244
RUKUN SANTOSO,Curah Lele Wonoasri Tempurejo,43,1245
RUKUN TRISNO,Dusun Kraton Wonoasri Tempurejo,43,1246
SIDO MAKMUR,Dusun Kraton Desa Wonoasri Kecamatan Tempurejo,43,1247
SIDO MUNCUL,kraton wonoasri,43,1248
Dam D,Dusun Plalangan Sempolan,53,1249
Kuncup,dusun krajan sempolan,53,1250
Mumbul Jaya,Dusun Krajan Sempolan,53,1251
Nyamplongan,Dusun Plalangan Sempolan,53,1252
Onjur,Dusun Onjur Sempolan,53,1253
Plalangan,Dusun Plalangan Sempolan,53,1254
Rumpun Tani,Dusun Onjur sempolan,53,1255
Tani Utun,Dusun Krajan sempolan,53,1256
Sidomulyo I,Dusun Krajan,56,1257
Cahaya Tani,"Dusun Krajan Atas, Desa Sumberjati, Kec. Silo, Kab. Jember,",54,1258
Ambarukmo,Dusun Klayu RT 002 RW 013 Desa Mayang Kecamatan Mayang,62,1259
Ampel Jaya,Jln.Sunan Ampel RT 001/ RW 022 Desa Mayang,62,1260
Rukun Usaha,Dusun Tegalgusi RT 001/ RW 005 Desa Mayang,62,1261
Sinar Tani,Dusun Tegalgusi RT 001/ RW 006 Desa Mayang,62,1262
Sumber Gesang,Dusun Klayu RT 001/ RW 015 Desa Mayang,62,1263
Tegal Makmur,Dusun Tegalgusi RT 001/ RW 001 Desa Mayang,62,1264
Aweh Hasil,DUSUN LENGKONG BARAT DESA MRAWAN,63,1265
Gumuk Jaya,Dusun Gumuk Suda Desa Mrawan,63,1266
Karya Bakti,DUSUN LENGKONG TOKO DESA MRAWAN,63,1267
Lestari,DUSUN ROWO DESA MAYANG,63,1268
Mrawan Sari,DUSUN PRINGTALI DESA MRAWAN,63,1269
Rowo Makmur,DUSUN ROWO DESA MRAWAN,63,1270
Sari Bumi,DUSUN LENGKONG TOKO DESA MRAWAN,63,1271
Hasil Bumi,DESA SIDOMUKTI,58,1272
Makmur,DESA SIDOMUKTI,58,1273
Podho Rukun,DESA SIDOMUKTI,58,1274
Sami Tani,DESA SIDOMUKTI,58,1275
Sejahtera,DESA SIDOMUKTI,58,1276
Subur,DESA SIDOMUKTI,58,1277
Tani Makmur,DESA SIDOMUKTI,58,1278
Tani Mulyo,DESA SIDOMUKTI,58,1279
Fajar Mulia,RT 003 RW 010 Dsn. Tegalan Sumber Kejayan,59,1280
Fajar Tani,RT 003 RW 014 dsn Mrapen DS SUMBERKEJAYAN,59,1281
REJEKI,RT 003 RW 004 TEGALAN SUMBER KEJAYAN MAYANG,59,1282
Sari Murni,Dsn. Mrapen RT.001/ RW.013 SUMBER KEJAYAN,59,1283
Sekar Tani,RT 002 RW 010 dsn Mrapen DS SUMBERKEJAYAN,59,1284
Sido Maju,RT 002 RW 003 dsn Tegalan DS SUMBERKEJAYAN,59,1285
Sumber Urip,RT 001 RW 009 dsn. Mrapen DS. SUMBER KEJAYAN,59,1286
Tunas Jaya,RT 001 RW 004 dsn Tegalan DS.SUMBERKEJAYAN,59,1287
Dewi Sri,DUSUN DAMSAOLA RT 005/RW 003 DESA TEGALREJO KECAMATAN MAYANG KABUPATEN JEMBER,60,1288
Rumpun Tani,dusun KEBUN GUNUNG RT 005 RW 005 DESA TEGALREJOKECAMATAN MAYANG KABUPATEN JEMBER,60,1289
Tani Makmur,Dusun Damsaola RT 003 RW 003 Desa Tegalrejo Kecamatan Mayang,60,1290
Karya Utama,Dusun Plalangan RT 002 Rw 009 Desa Tegalwaru Kecamatan mayang Kabupaten Jember,61,1291
Ngudi Makmur,dusun Klayu RT 001 RW 003 Desa Tegalwaru Kecamatan Mayang,61,1292
Ombul Jaya,dusun Plalangan RT 001 Rw 008 Desa tegalwaru Kecamatan Mayang kabupaten Jember,61,1293
Rejo Agung,DUSUN SUMBER PINANG RT 004 RW 004 DESA TEGALWARU KECAMATAN MAYANG KABUPATEN JEMBER,61,1294
Sumber Makmur,dusun Plalangan RT 003 RW 007 Desa Tegalwaru Kecamatan Mayang,61,1295
Tani Jaya,DUSUN KLAYU RT 002 RW 002 DESA TEGALWARU KEC. MAYANG KAB. JEMBER,61,1296
Cahaya Intan,Dsn. Krajan Desa Karang Kedawung,70,1297
Karya Tani,Dsn. Peji Talang Desa Karang Kedawung,70,1298
Makin Tani,Dsn. Peji Talang Desa Karang Kedawung,70,1299
Moch. Seruji,Dsn. Krajan Desa Karang Kedawung,70,1300
Rukun Tani,Dsn. Ngangkang Desa Karang Kedawung,70,1301
Sri Rahayu,Dsn. Peji Talang Desa Karang Kedawung,70,1302
Sumber Urip,Dsn. Krajan Desa Karang Kedawung,70,1303
Tani Makmur,Dsn. Ngangkang Desa Karang Kenawung,70,1304
MAKMUR,DUSUN KAWANGREJO DESA KAWANGREJO KECAMATAN MUMBULSARI,64,1305
RUKUN TANI,DUSUN DAWUHAN DESA KAWANGREJO KECAMATAN MUMBULSARI,64,1306
SANDANG PANGAN,DUSUN KAJAREJO DESA KAWANGREJO KECAMATAN MUMBULSARI,64,1307
Giat Tani,Dsn. Kemiri Songo Desa Lampeji,67,1308
Mulyo,Dsn. Kemiri Songo Desa Lampeji,67,1309
Rukun Tani,Dsn. Sumber Agung RT 004 RW 005 Lampeji,67,1310
Sido Mulyo,dsn. curah laos desa Lampeji,67,1311
Subur,RT 001/RW 015 Dsn. Kemiri Songo Desa Lampeji,67,1312
Sumber Tani,RT 004/RW 010 Dsn. Curah Laos Desa Lampeji,67,1313
Tani Subur,RT 003/RW 005 Dsn. Sumber Agung Desa Lampeji,67,1314
Tulus Setya,RT 001/RW 003 Dsn Peji Ngangkang Desa Lampeji,67,1315
BINA TANI,DUSUN KRAJAN DESA LENGKONG KECAMATAN MUMBULSARI,69,1316
BUMI SUBUR,DUSUN JAMBESARI DESA LENGKONG KECAMATAN MUMBULSARI,69,1317
HARAPAN,DUSUN BULANGAN DESA LENGKONG KECAMATAN MUMBULSARI,69,1318
PEDULI WIRAJAYA,PERUM PEDULI WIRAJAYA DESA LENGKONG,69,1319
TANI MAKMUR,DUSUN PEJI DESA LENGKONG KECAMATAN MUMBULSARI,69,1320
Gemah Ripah,"Dsn Sumber Tengah Rt/Rw 003/0014 Desa Mumbulsari,Kec.Mumbulsari",68,1321
Karya Tani,Dsn Angsanah Rt/Rw 001/019 Desa Mumbulsari Kec.Mumbulsari,68,1322
Sekar Arum,Dsn Sumber Tengah Rt/Rw 001/011 Desa Mumbulsari Kec.Mumbulsari,68,1323
Sekar Mayang,"Dusun Krajan Rt/Rw 03/02 Desa Mumbulsari,Kec.Mumbulsari",68,1324
Sekar Tani,"Dsn Sumber Tengah Rt/Rw 001/013 Desa Mumbulsari,Kec.Mumbulsari",68,1325
Sido makmur,"Dsn Sumber Tengah Rt/Rw 002/002 Desa Mumbulsari,Kec.Mumbulsari",68,1326
Sumber Makmur,Dsn Sumber Tengah Mumbulsari,68,1327
Tani Mulyo,"Dusun Krajan RT/Rw 03/03 Desa MUmbulsari,Kecamatan Mumbulsari,Kabupaten Jember",68,1328
AMOR,Dsn. Mandigu RT 01 RW 05,66,1329
DEWI SRI,Dsn. Krajan RT 04 RW 09,66,1330
JANUR KUNING,Dsn. Karang Sirih RT 07 RW 01,66,1331
NGODI REJEKI,Dsn. Krajan RT 02 RW 07,66,1332
RUKUN TANI,Dsn. Karang Sirih RT 02 RW 06,66,1333
SAKERA,Dsn. Mandigu RT 03 RW 05,66,1334
SARI BUMI,Dsn. Mandigu RT 04 RW 15,66,1335
SIDO RUKUN,DUSUN KARANG SIRIH RT 001 RW 006 SUCO,66,1336
HASIL TANI,Dsn. Gudang RT 04 RW 03,31,1337
NIKMAT TANI,Dsn. Curah Pinang RT 04 RW 01,31,1338
SARI TANI,Dsn. Gudang RT 05 RW 03,31,1339
SENANG TANI,Dsn. Curah Pinang RT 02 RW 08,31,1340
SUKA RAJA,Dsn. Curah Pinang RT 02 RW 07,31,1341
TAMAN TANI,Dsn. Gudang RT 01 RW 04,31,1342
TEGAL REJO,Dsn. Perbalan RT 03 RW 06,31,1343
USAHA TANI,Dsn. Krajan RT 03 RW 02,31,1344
AMAN MAJU,Dusun Cangkring Baru RT 02 RW 019 Cangkring,75,1345
Sari Tani I,Dusun Darungan 001/004 Cangkring,75,1346
Sari Tani II,Dusun Krajan 001/003 Cangkring,75,1347
Sumber Rejeki I,Dusun Curahrejo RT 02 RW 24 Cangkring,75,1348
Sumber Rejeki II,Dusun Curahrejo RT 004 RW 026 Cangkring,75,1349
Tani Makmur I,Dusun Cangkring Baru RT 02 RW 21 Cangkring,75,1350
Tani Makmur II,Dusun Jatirejo RT 02 RW 12 Cangkring,75,1351
RUKUN MULYO,Dsn. Bringinsari RT 03 RW 03,78,1352
RUKUN SANTOSO,Dsn. Bringinsari RT 12 RW 03,78,1353
TANI MULYO I,Dusun Bringinsari 003/003,78,1354
TANI MULYO II,Dsn. Darussalam RT 18 RW 02,78,1355
GOTONG ROYONG,Dusun Grujukan 003/002,73,1356
HARAPAN JAYA,Dsn. Grujugan RT05 RW 03,73,1357
MARGO BHAKTI,Dsn. Krajan RT 03 RW 03,73,1358
SEJAHTERA,Dsn. Krajan RT 04 RW 01,73,1359
TIRTO KENCONO,Dsn. Sukosari RT 05 RW 03,73,1360
KARYA TANI,"Dsn.Gayasan A, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1361
KARYA TANI II,"Dsn.Gayasan B, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1362
KWT Mawar Putih,Dusun Curah Buntu Rt 003 Rw 009,77,1363
MAWAR PUTIH,"Dsn. Curah Buntu, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1364
SAMPURNA,"Dsn.Langsepan, Rt 004 Rw 003 Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1365
TANI MAKMUR,"Dsn.Curah Buntu, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1366
TANI MULYO,"Dsn.Babatan Talang, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1367
TANI RUKUN,"Dsn.Curah Buntu, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1368
TANI SUBUR,"Dsn.Jatirejo, Desa Jenggawah, Kec.Jenggawah, Kab.Jember",77,1369
AL BAROKAH,DUSUN GUMUK RASE RT 001 RW 005 DESA KEMUNINGSARI KIDUL,71,1370
GEMAH RIPAH,DUSUN KEBON SADENG RT 007 RW 002 KEMUNINGSARI KIDUL,71,1371
KARYA BAKTI,DUSUN GUMUK RASE RT 003 RW 003 KEMUNINGSARI KIDUL,71,1372
MARGO MULYO,DUSUN GUMUK RASE RT 005 RW 005 KEMUNINGSARI KIDUL,71,1373
RUKUN TANI,TEGAL KALONG RT 005 RW 007 KEMUNINGSARI KIDUL,71,1374
TEGAL MAS,DUSUN TEGAL GAYAM RT 012 RW 001 KEMUNINGSARI KIDUL,71,1375
TEGAL REJO,Dusun Tegal Kalong RT 023 RW 003 Kemuningsari Kidul,71,1376
KERTO JOYO,DUSUN GUMUK JATI RT 001 RW 014 KERTONEGORO,72,1377
KERTO MAKMUR,DUSUN KERTONEGORO SELATAN RT 003 RW 008 KERTONEGORO,72,1378
KERTO REJEKI,DUSUN KERTONEGORO TENGAH RT 003 RW 008 KERTONEGORO,72,1379
KERTO SANTOSO,DUSUN GUMUK JATI RT 003 RW 013 KERTONEGORO,72,1380
KERTO SEJAHTERA,DUSUN KERTONEGORO UTARA RT 001 RW 007 KERTONEGORO,72,1381
TIRTO INDAH,DUSUN KRAJAN SELATAN RT 003 RW 006 KERTONEGORO,72,1382
TIRTO MAKMUR,DUSUN KRAJAN UTARA RT 005 RW 001 KERTONEGORO,72,1383
TIRTO SEJAHTERA,DUSUN KRAJAN TENGAH RT 001 RW 003 KERTONEGORO,72,1384
Budi Luhur,Dsn. Krajan RT 04 RW 02,74,1385
Cempaka,Dusun Leces Desa Rt 002 Rw 006 Sruni,74,1386
Putri Buana,Dusun Karangkokap Desa Sruni,74,1387
Sumber Lancar,Dusun karangkokap Rt 004 Rw 003 Desa Sruni,74,1388
Sumber Sejati,Dusun Krajan Rt 002 Rw 002 Desa Sruni,74,1389
Wargo Indah,Dusun Darungan Desa Sruni,74,1390
BAROKAH,Dsn. Pondok Lalang RT 06 RW 07,76,1391
HARAPAN,Dsn. Krajan RT 04 RW 02,76,1392
MAKMUR,Dsn. Wetan Gunung RT 02 RW 02,76,1393
MANDIRI,Dsn. Bringin Lawang RT 03 RW 06,76,1394
Arjuna 1,Dsn Kidul Besuk Rt 002 Rw 001,83,1395
Arjuna 2,Dusun Kidul Besuk Ajung,83,1396
Harapan 1,Dsn. Sumuran Rt 004 Rw 024,83,1397
Harapan 2,Dsn Kidul Besuk Rt 001 Rw 020,83,1398
Maju 1,Dsn Ajung Kulon Rt 002 Rw 010,83,1399
Maju 2,Dusun Klanceng 002/002 Ajung,83,1400
Makmur I,Dsn Krajan Rt 003 Rw 004,83,1401
Makmur II,Dsn Curah Kates Rt 001 Rw 025,83,1402
sri rejeki 1,ajung wetan,83,1403
Sri Rejeki 2,Dsn Ajung Wetan Rt 002 Rw 002,83,1404
Barokah,Pondok Labu,81,1405
Daun Mas,Gumuk Kembar,81,1406
DAun Mawar,Dsn. Curah Kates Rt 004 Rw 010 Ds. Klompangan Kec. Ajung,81,1407
Karya Bakti,Curah Kates,81,1408
Melati Putih,Krajan,81,1409
Padi Emas,Dsn. Pondok Labu Rt 001 Rw 002,81,1410
Rukun Makmur,Dsn Durenan Rt 003 Rw 008,81,1411
Sejahtera,Dsn. Sumuran,81,1412
Gemah Ripah,Dsn. Patemon Rt 011 Rw 005 Ds Mangaran Kec. Ajung,79,1413
Harapan Jaya,Dsn. Loncatan Rt 003 Rw 003 Ds. MAngaran Kec. Ajung,79,1414
HARAPAN MAKMUR,Curah Tepas,79,1415
Rukun Santoso,Krajan,79,1416
Rukun Wargo,Curah Tepas,79,1417
Sido Rukun,Dsn. Patemon Rt 001 Rw 003 Ds. Mangaran Kec. Ajung,79,1418
Sumber Rejeki,dsn Loncatan Rt 004 Rw 019,79,1419
Tani Makmur,Krajan,79,1420
Gumuk Segawe,Gumuk Segawe,82,1421
Makmur 1,Dsn. Kresek Rt 002 Rw 010 Desa Pancakarya,82,1422
Makmur 2,dsn Kresek RT.002 RW.006 ds Pancakarya,82,1423
Pelita,Dsn. Krasak Rt 006 Rw 003,82,1424
Sido Rukun I,Dsn. Curah Welut Rt 003 Rw 016,82,1425
SIDO RUKUN II,Dusun Curah Welut RT.003 RW.018 Desa Pancakarya,82,1426
Sumber Rejeki,Curah Renteng,82,1427
Sumber Urip,Dsn. Krasak Rt 004 Rw 005,82,1428
Karya Jaya,langsepan,85,1429
Sidomakmur,Dsn. Rowo Rt 005 Rw 004 Ds Rowo Indah Kec. Ajung,85,1430
Subur,Jl. Wolter Monginsidi Rt 002 Rw 010 Ds Rowo Indah Kec. Ajung,85,1431
Harapan Jaya,Mangaran,80,1432
KWT Tirto Wangi,Dusun Langsatan Rt 005 Rw 001,80,1433
Rukun Tani,Dsn Curah Kendal Rt 004 Rw 001,80,1434
